time,house,tenant,duration,mean,ci_low,ci_high
190.0,98050 Breanna Parkway,Jennifer,8.0,14.05,11.666666666666668,16.683333333333334
200.0,26064 Mitchell Square Suite 234,Tricia,22.0,14.716666666666665,12.783333333333331,17.6
190.0,33387 Robert Harbors Suite 317,Wendy,9.0,14.05,11.666666666666668,16.683333333333334
200.0,98050 Breanna Parkway,Tanya,13.0,14.716666666666665,12.783333333333331,17.6
210.0,81219 Emma Freeway,Jennifer,18.0,13.0,11.473749999999999,14.7
210.0,33387 Robert Harbors Suite 317,Wendy,20.0,13.0,11.473749999999999,14.7
210.0,98050 Breanna Parkway,Brian,9.0,13.0,11.473749999999999,14.7
210.0,80132 Tucker Forest,Tanya,10.0,13.0,11.473749999999999,14.7
220.0,26064 Mitchell Square Suite 234,Amy,10.0,15.933333333333334,13.2,17.852499999999996
220.0,81219 Emma Freeway,Rodney,16.0,15.933333333333334,13.2,17.852499999999996
230.0,98050 Breanna Parkway,Brian,15.0,16.85,14.25,20.2
230.0,80132 Tucker Forest,Tanya,18.0,16.85,14.25,20.2
230.0,33387 Robert Harbors Suite 317,Wendy,15.0,16.85,14.25,20.2
220.0,26064 Mitchell Square Suite 234,Jennifer,6.0,15.933333333333334,13.2,17.852499999999996
240.0,26064 Mitchell Square Suite 234,Melissa,20.0,13.35,11.489999999999998,14.725750000000001
240.0,81219 Emma Freeway,Nicholas,16.0,13.35,11.489999999999998,14.725750000000001
250.0,98050 Breanna Parkway,Brian,22.0,14.353333333333333,12.9,16.044500000000003
240.0,33387 Robert Harbors Suite 317,Amy,6.0,13.35,11.489999999999998,14.725750000000001
250.0,80132 Tucker Forest,Eric,20.0,14.353333333333333,12.9,16.044500000000003
250.0,33387 Robert Harbors Suite 317,Wendy,11.0,14.353333333333333,12.9,16.044500000000003
260.0,81219 Emma Freeway,Tanya,18.0,14.3,12.2,16.2
260.0,26064 Mitchell Square Suite 234,Susan,16.0,14.3,12.2,16.2
270.0,33387 Robert Harbors Suite 317,Joe,22.0,14.416666666666666,13.616666666666665,15.216666666666665
260.0,98050 Breanna Parkway,Brian,10.0,14.3,12.2,16.2
260.0,80132 Tucker Forest,Melissa,9.0,14.3,12.2,16.2
280.0,26064 Mitchell Square Suite 234,Wendy,17.0,11.93,8.219,14.77
270.0,98050 Breanna Parkway,Brian,10.0,14.416666666666666,13.616666666666665,15.216666666666665
270.0,80132 Tucker Forest,Jennifer,9.0,14.416666666666666,13.616666666666665,15.216666666666665
280.0,81219 Emma Freeway,Emma,12.0,11.93,8.219,14.77
280.0,98050 Breanna Parkway,Brian,13.0,11.93,8.219,14.77
290.0,33387 Robert Harbors Suite 317,Melissa,17.0,14.186666666666667,12.253333333333334,16.119999999999997
280.0,80132 Tucker Forest,David,7.0,11.93,8.219,14.77
280.0,81219 Emma Freeway,Susan,9.0,11.93,8.219,14.77
290.0,26064 Mitchell Square Suite 234,Tanya,7.0,14.186666666666667,12.253333333333334,16.119999999999997
300.0,80132 Tucker Forest,Eric,13.0,13.48333333333333,11.55,14.666666666666666
300.0,98050 Breanna Parkway,Brian,14.0,13.48333333333333,11.55,14.666666666666666
300.0,81219 Emma Freeway,Joe,16.0,13.48333333333333,11.55,14.666666666666666
300.0,26064 Mitchell Square Suite 234,Wendy,12.0,13.48333333333333,11.55,14.666666666666666
310.0,33387 Robert Harbors Suite 317,Tanya,14.0,14.183333333333332,12.333333333333332,16.05
320.0,80132 Tucker Forest,Jennifer,20.0,12.233333333333333,10.266666666666666,14.283333333333331
320.0,98050 Breanna Parkway,Brian,21.0,12.233333333333333,10.266666666666666,14.283333333333331
310.0,26064 Mitchell Square Suite 234,Melissa,8.0,14.183333333333332,12.333333333333332,16.05
320.0,81219 Emma Freeway,Emma,17.0,12.233333333333333,10.266666666666666,14.283333333333331
320.0,33387 Robert Harbors Suite 317,Susan,7.0,12.233333333333333,10.266666666666666,14.283333333333331
330.0,26064 Mitchell Square Suite 234,Wendy,19.0,13.633333333333335,11.133333333333333,16.43333333333333
330.0,33387 Robert Harbors Suite 317,Joe,10.0,13.633333333333335,11.133333333333333,16.43333333333333
330.0,80132 Tucker Forest,David,12.0,13.633333333333335,11.133333333333333,16.43333333333333
340.0,81219 Emma Freeway,Melissa,13.0,13.113333333333333,11.239999999999998,14.6
350.0,98050 Breanna Parkway,Brian,23.0,15.683333333333334,14.5,16.919166666666666
340.0,33387 Robert Harbors Suite 317,Tanya,16.0,13.113333333333333,11.239999999999998,14.6
350.0,80132 Tucker Forest,Eric,18.0,15.683333333333334,14.5,16.919166666666666
340.0,26064 Mitchell Square Suite 234,Joe,9.0,13.113333333333333,11.239999999999998,14.6
350.0,81219 Emma Freeway,Susan,12.0,15.683333333333334,14.5,16.919166666666666
360.0,26064 Mitchell Square Suite 234,Wendy,16.0,12.450000000000001,10.286000000000001,14.301999999999998
360.0,33387 Robert Harbors Suite 317,Brian,8.0,12.450000000000001,10.286000000000001,14.301999999999998
360.0,98050 Breanna Parkway,Joe,7.0,12.450000000000001,10.286000000000001,14.301999999999998
370.0,81219 Emma Freeway,Melissa,20.0,12.233333333333333,9.4,15.066666666666666
360.0,80132 Tucker Forest,Jennifer,6.0,12.450000000000001,10.286000000000001,14.301999999999998
360.0,33387 Robert Harbors Suite 317,Brian,9.0,12.450000000000001,10.286000000000001,14.301999999999998
360.0,98050 Breanna Parkway,Joe,7.0,12.450000000000001,10.286000000000001,14.301999999999998
370.0,80132 Tucker Forest,Tanya,14.0,12.233333333333333,9.4,15.066666666666666
370.0,26064 Mitchell Square Suite 234,Emma,8.0,12.233333333333333,9.4,15.066666666666666
380.0,33387 Robert Harbors Suite 317,Brian,19.0,14.033333333333335,12.6,15.466666666666665
380.0,98050 Breanna Parkway,Jennifer,13.0,14.033333333333335,12.6,15.466666666666665
390.0,26064 Mitchell Square Suite 234,Joe,17.0,12.433333333333334,9.1,15.333333333333332
390.0,81219 Emma Freeway,Wendy,17.0,12.433333333333334,9.1,15.333333333333332
380.0,80132 Tucker Forest,Alexandra,6.0,14.033333333333335,12.6,15.466666666666665
390.0,98050 Breanna Parkway,Susan,13.0,12.433333333333334,9.1,15.333333333333332
400.0,80132 Tucker Forest,Eric,22.0,14.6,13.0,16.554999999999993
400.0,33387 Robert Harbors Suite 317,Brian,15.0,14.6,13.0,16.554999999999993
410.0,26064 Mitchell Square Suite 234,Alexandra,24.0,13.8,11.27375,15.988749999999987
410.0,81219 Emma Freeway,Tanya,22.0,13.8,11.27375,15.988749999999987
410.0,98050 Breanna Parkway,Melissa,18.0,13.8,11.27375,15.988749999999987
420.0,33387 Robert Harbors Suite 317,Joe,21.0,15.166666666666666,12.866666666666665,18.250833333333333
410.0,80132 Tucker Forest,Brian,9.0,13.8,11.27375,15.988749999999987
430.0,81219 Emma Freeway,Wendy,15.0,14.4,12.2,15.73333333333333
430.0,26064 Mitchell Square Suite 234,Emma,13.0,14.4,12.2,15.73333333333333
430.0,80132 Tucker Forest,Brian,19.0,14.4,12.2,15.73333333333333
440.0,98050 Breanna Parkway,James,18.0,14.866666666666669,11.974583333333333,18.85
450.0,33387 Robert Harbors Suite 317,Susan,22.0,16.066666666666666,14.666666666666666,17.934999999999995
440.0,26064 Mitchell Square Suite 234,Melissa,14.0,14.866666666666669,11.974583333333333,18.85
450.0,81219 Emma Freeway,Alexandra,17.0,16.066666666666666,14.666666666666666,17.934999999999995
440.0,80132 Tucker Forest,Brian,9.0,14.866666666666669,11.974583333333333,18.85
440.0,98050 Breanna Parkway,Joe,6.0,14.866666666666669,11.974583333333333,18.85
460.0,26064 Mitchell Square Suite 234,Kevin,14.0,14.66,12.44,16.7
460.0,98050 Breanna Parkway,Wendy,19.0,14.66,12.44,16.7
470.0,80132 Tucker Forest,Tanya,23.0,15.15,11.67375,18.35
460.0,33387 Robert Harbors Suite 317,Brian,12.0,14.66,12.44,16.7
470.0,81219 Emma Freeway,Joe,19.0,15.15,11.67375,18.35
480.0,26064 Mitchell Square Suite 234,Melissa,19.0,12.166666666666666,10.799999999999999,13.7
470.0,33387 Robert Harbors Suite 317,Charles,12.0,15.15,11.67375,18.35
480.0,98050 Breanna Parkway,Brian,13.0,12.166666666666666,10.799999999999999,13.7
480.0,80132 Tucker Forest,Alexandra,7.0,12.166666666666666,10.799999999999999,13.7
490.0,81219 Emma Freeway,Emma,17.0,15.25,13.5,17.0
490.0,33387 Robert Harbors Suite 317,Kevin,16.0,15.25,13.5,17.0
490.0,80132 Tucker Forest,James,15.0,15.25,13.5,17.0
490.0,98050 Breanna Parkway,Alexandra,6.0,15.25,13.5,17.0
